source_workbook,release_year,table,vehicle_type,manufacture_period,jurisdiction,vehicles
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Heavy rigid trucks,2008 - 2012,AUS,62913.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Heavy rigid trucks,2003 - 2007,NSW,19532.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Heavy rigid trucks,2003 - 2007,VIC,15597.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Heavy rigid trucks,2003 - 2007,QLD,14966.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Heavy rigid trucks,2003 - 2007,SA,4119.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Heavy rigid trucks,2003 - 2007,WA,9956.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Heavy rigid trucks,2003 - 2007,TAS,1791.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Heavy rigid trucks,2003 - 2007,NT,940.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Heavy rigid trucks,2003 - 2007,ACT,311.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Heavy rigid trucks,2003 - 2007,AUS,67212.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Heavy rigid trucks,To 2002,NSW,28157.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Heavy rigid trucks,To 2002,VIC,28305.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Heavy rigid trucks,To 2002,QLD,22600.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Heavy rigid trucks,To 2002,SA,9352.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Heavy rigid trucks,To 2002,WA,21672.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Heavy rigid trucks,To 2002,TAS,4175.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Heavy rigid trucks,To 2002,NT,1225.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Heavy rigid trucks,To 2002,ACT,272.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Heavy rigid trucks,To 2002,AUS,115758.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Articulated trucks,2018 - 2023,NSW,7778.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Articulated trucks,2018 - 2023,VIC,10103.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Articulated trucks,2018 - 2023,QLD,7572.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Articulated trucks,2018 - 2023,SA,2664.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Articulated trucks,2018 - 2023,WA,4092.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Articulated trucks,2018 - 2023,TAS,584.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Articulated trucks,2018 - 2023,NT,257.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Articulated trucks,2018 - 2023,ACT,33.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Articulated trucks,2018 - 2023,AUS,33083.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Articulated trucks,2013 - 2017,NSW,6338.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Articulated trucks,2013 - 2017,VIC,7302.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Articulated trucks,2013 - 2017,QLD,5684.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Articulated trucks,2013 - 2017,SA,2121.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Articulated trucks,2013 - 2017,WA,3757.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Articulated trucks,2013 - 2017,TAS,564.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Articulated trucks,2013 - 2017,NT,286.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Articulated trucks,2013 - 2017,ACT,48.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Articulated trucks,2013 - 2017,AUS,26100.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Articulated trucks,2008 - 2012,NSW,4413.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Articulated trucks,2008 - 2012,VIC,4571.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Articulated trucks,2008 - 2012,QLD,4033.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Articulated trucks,2008 - 2012,SA,1670.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Articulated trucks,2008 - 2012,WA,3509.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Articulated trucks,2008 - 2012,TAS,297.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Articulated trucks,2008 - 2012,NT,259.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Articulated trucks,2008 - 2012,ACT,35.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Articulated trucks,2008 - 2012,AUS,18787.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Articulated trucks,2003 - 2007,NSW,4618.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Articulated trucks,2003 - 2007,VIC,5216.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Articulated trucks,2003 - 2007,QLD,4270.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Articulated trucks,2003 - 2007,SA,1814.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Articulated trucks,2003 - 2007,WA,3701.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Articulated trucks,2003 - 2007,TAS,447.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Articulated trucks,2003 - 2007,NT,269.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Articulated trucks,2003 - 2007,ACT,51.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Articulated trucks,2003 - 2007,AUS,20386.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Articulated trucks,To 2002,NSW,4478.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Articulated trucks,To 2002,VIC,6560.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Articulated trucks,To 2002,QLD,4487.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Articulated trucks,To 2002,SA,2043.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Articulated trucks,To 2002,WA,3709.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Articulated trucks,To 2002,TAS,376.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Articulated trucks,To 2002,NT,249.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Articulated trucks,To 2002,ACT,24.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Articulated trucks,To 2002,AUS,21926.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Non-freight-carrying vehicles,2018 - 2023,NSW,1794.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Non-freight-carrying vehicles,2018 - 2023,VIC,2717.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Non-freight-carrying vehicles,2018 - 2023,QLD,1391.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Non-freight-carrying vehicles,2018 - 2023,SA,1249.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Non-freight-carrying vehicles,2018 - 2023,WA,1710.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Non-freight-carrying vehicles,2018 - 2023,TAS,261.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Non-freight-carrying vehicles,2018 - 2023,NT,84.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Non-freight-carrying vehicles,2018 - 2023,ACT,46.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Non-freight-carrying vehicles,2018 - 2023,AUS,9252.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Non-freight-carrying vehicles,2013 - 2017,NSW,1575.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Non-freight-carrying vehicles,2013 - 2017,VIC,2327.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Non-freight-carrying vehicles,2013 - 2017,QLD,1545.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Non-freight-carrying vehicles,2013 - 2017,SA,821.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Non-freight-carrying vehicles,2013 - 2017,WA,1407.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Non-freight-carrying vehicles,2013 - 2017,TAS,138.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Non-freight-carrying vehicles,2013 - 2017,NT,71.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Non-freight-carrying vehicles,2013 - 2017,ACT,33.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Non-freight-carrying vehicles,2013 - 2017,AUS,7917.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Non-freight-carrying vehicles,2008 - 2012,NSW,1193.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Non-freight-carrying vehicles,2008 - 2012,VIC,1889.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Non-freight-carrying vehicles,2008 - 2012,QLD,1312.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Non-freight-carrying vehicles,2008 - 2012,SA,582.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Non-freight-carrying vehicles,2008 - 2012,WA,1630.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Non-freight-carrying vehicles,2008 - 2012,TAS,177.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Non-freight-carrying vehicles,2008 - 2012,NT,82.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Non-freight-carrying vehicles,2008 - 2012,ACT,51.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Non-freight-carrying vehicles,2008 - 2012,AUS,6916.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Non-freight-carrying vehicles,2003 - 2007,NSW,1061.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Non-freight-carrying vehicles,2003 - 2007,VIC,1589.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Non-freight-carrying vehicles,2003 - 2007,QLD,1055.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Non-freight-carrying vehicles,2003 - 2007,SA,500.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Non-freight-carrying vehicles,2003 - 2007,WA,1012.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Non-freight-carrying vehicles,2003 - 2007,TAS,192.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Non-freight-carrying vehicles,2003 - 2007,NT,59.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Non-freight-carrying vehicles,2003 - 2007,ACT,28.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Non-freight-carrying vehicles,2003 - 2007,AUS,5496.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Non-freight-carrying vehicles,To 2002,NSW,1227.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Non-freight-carrying vehicles,To 2002,VIC,2707.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Non-freight-carrying vehicles,To 2002,QLD,1155.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Non-freight-carrying vehicles,To 2002,SA,736.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Non-freight-carrying vehicles,To 2002,WA,1714.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Non-freight-carrying vehicles,To 2002,TAS,320.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Non-freight-carrying vehicles,To 2002,NT,93.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Non-freight-carrying vehicles,To 2002,ACT,14.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Non-freight-carrying vehicles,To 2002,AUS,7966.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Buses,2018 - 2023,NSW,5585.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Buses,2018 - 2023,VIC,4365.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Buses,2018 - 2023,QLD,4868.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Buses,2018 - 2023,SA,1362.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Buses,2018 - 2023,WA,4289.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Buses,2018 - 2023,TAS,577.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Buses,2018 - 2023,NT,816.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Buses,2018 - 2023,ACT,259.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Buses,2018 - 2023,AUS,22121.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Buses,2013 - 2017,NSW,6310.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Buses,2013 - 2017,VIC,4682.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Buses,2013 - 2017,QLD,4826.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Buses,2013 - 2017,SA,1343.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Buses,2013 - 2017,WA,3216.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Buses,2013 - 2017,TAS,501.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Buses,2013 - 2017,NT,628.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Buses,2013 - 2017,ACT,266.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Buses,2013 - 2017,AUS,21772.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Buses,2008 - 2012,NSW,7172.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Buses,2008 - 2012,VIC,4635.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Buses,2008 - 2012,QLD,5701.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Buses,2008 - 2012,SA,1500.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Buses,2008 - 2012,WA,4018.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Buses,2008 - 2012,TAS,672.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Buses,2008 - 2012,NT,628.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Buses,2008 - 2012,ACT,263.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Buses,2008 - 2012,AUS,24589.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Buses,2003 - 2007,NSW,4080.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Buses,2003 - 2007,VIC,3163.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Buses,2003 - 2007,QLD,3508.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Buses,2003 - 2007,SA,919.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Buses,2003 - 2007,WA,1776.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Buses,2003 - 2007,TAS,474.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Buses,2003 - 2007,NT,367.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Buses,2003 - 2007,ACT,125.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Buses,2003 - 2007,AUS,14412.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Buses,To 2002,NSW,3719.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Buses,To 2002,VIC,3632.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Buses,To 2002,QLD,3044.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Buses,To 2002,SA,1259.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Buses,To 2002,WA,2398.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Buses,To 2002,TAS,832.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Buses,To 2002,NT,262.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Buses,To 2002,ACT,131.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Buses,To 2002,AUS,15277.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Motorcycles,2018 - 2023,NSW,86896.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Motorcycles,2018 - 2023,VIC,51548.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Motorcycles,2018 - 2023,QLD,57014.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Motorcycles,2018 - 2023,SA,14666.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Motorcycles,2018 - 2023,WA,22835.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Motorcycles,2018 - 2023,TAS,4083.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Motorcycles,2018 - 2023,NT,2040.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Motorcycles,2018 - 2023,ACT,3799.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Motorcycles,2018 - 2023,AUS,242881.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Motorcycles,2013 - 2017,NSW,76070.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Motorcycles,2013 - 2017,VIC,48023.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Motorcycles,2013 - 2017,QLD,57555.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Motorcycles,2013 - 2017,SA,14369.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Motorcycles,2013 - 2017,WA,28002.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Motorcycles,2013 - 2017,TAS,4997.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Motorcycles,2013 - 2017,NT,1545.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Motorcycles,2013 - 2017,ACT,3647.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Motorcycles,2013 - 2017,AUS,234208.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Motorcycles,2008 - 2012,NSW,54194.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Motorcycles,2008 - 2012,VIC,39241.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Motorcycles,2008 - 2012,QLD,46172.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Motorcycles,2008 - 2012,SA,12412.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Motorcycles,2008 - 2012,WA,29767.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Motorcycles,2008 - 2012,TAS,4601.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Motorcycles,2008 - 2012,NT,1052.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Motorcycles,2008 - 2012,ACT,2768.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Motorcycles,2008 - 2012,AUS,190207.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Motorcycles,2003 - 2007,NSW,35902.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Motorcycles,2003 - 2007,VIC,30098.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Motorcycles,2003 - 2007,QLD,35958.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Motorcycles,2003 - 2007,SA,9297.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Motorcycles,2003 - 2007,WA,20753.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Motorcycles,2003 - 2007,TAS,3647.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Motorcycles,2003 - 2007,NT,600.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Motorcycles,2003 - 2007,ACT,1830.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Motorcycles,2003 - 2007,AUS,138085.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Motorcycles,To 2002,NSW,31925.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Motorcycles,To 2002,VIC,29405.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Motorcycles,To 2002,QLD,37551.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Motorcycles,To 2002,SA,11102.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Motorcycles,To 2002,WA,26406.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Motorcycles,To 2002,TAS,3572.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Motorcycles,To 2002,NT,576.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Motorcycles,To 2002,ACT,1942.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Motorcycles,To 2002,AUS,142479.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Total motor vehicles,2018 - 2023,NSW,1681213.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Total motor vehicles,2018 - 2023,VIC,1344450.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Total motor vehicles,2018 - 2023,QLD,1166220.0
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 6,Total motor vehicles,2018 - 2023,SA,343996.0
